QGC WPL 110
0	1	0	16	0	0	0	0	55.6471502	37.5163809	0.000000	1
1	0	3	22	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.000000	1
2	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64721500	37.51622840	1.000000	1
3	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64723660	37.51625710	1.000000	1
4	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64719600	37.51635240	1.000000	1
5	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64719960	37.51639700	1.000000	1
6	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64719150	37.51641610	1.000000	1
7	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64721300	37.51644490	1.000000	1
8	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64725080	37.51635590	1.000000	1
9	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64727950	37.51639420	1.000000	1
10	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64728490	37.51638150	1.000000	1
11	0	3	93	5.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
12	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64728670	37.51640380	1.000000	1
13	0	3	93	5.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
14	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64727410	37.51640690	1.000000	1
15	0	3	93	5.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
16	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64730280	37.51644520	1.000000	1
17	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64726500	37.51653420	1.000000	1
18	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	55.64725060	37.51651500	1.000000	1
19	0	3	21	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
20	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64728490	37.51638150	0.000000	1
21	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64728670	37.51640380	0.000000	1
22	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64727410	37.51640690	0.000000	1
23	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64732980	37.51638160	0.000000	1
24	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64724190	37.51632400	0.000000	1
25	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64724450	37.51639720	0.000000	1
26	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64722910	37.51648630	0.000000	1
27	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	55.64719320	37.51643840	0.000000	1
